epoch,train_loss,val_auc,val_f1_0_5,val_far_0_5,val_frr_0_5
51,0.3261104022914713,0.8352490421455939,0.7116564417177914,0.3333333333333333,0.20689655172413793
52,0.26868739995089447,0.8462148236226714,0.7151515151515152,0.3218390804597701,0.21839080459770116
53,0.31025789271701465,0.8439688201876074,0.6993865030674846,0.3448275862068966,0.21839080459770116
54,0.2600105404853821,0.8512353018892853,0.7239263803680982,0.3218390804597701,0.19540229885057472
55,0.31577913056720386,0.8513674197384067,0.7006369426751592,0.367816091954023,0.1724137931034483
56,0.24953073263168335,0.8509710661910425,0.6883116883116883,0.39080459770114945,0.16091954022988506
57,0.2756949771534313,0.8444972915840929,0.6962025316455697,0.367816091954023,0.1839080459770115
58,0.2776798213070089,0.8464790593209142,0.7317073170731707,0.3103448275862069,0.19540229885057472
59,0.2772233337163925,0.8479323556612498,0.7215189873417721,0.3448275862068966,0.16091954022988506
60,0.2371068854223598,0.84608270577355,0.7044025157232704,0.3563218390804598,0.1839080459770115
61,0.27093861590732227,0.8627295547628484,0.6928104575163399,0.39080459770114945,0.14942528735632185
62,0.18646821989254517,0.8533491874752278,0.6666666666666666,0.4482758620689655,0.10344827586206896
63,0.25200101936405356,0.8721099220504691,0.7341772151898734,0.3333333333333333,0.14942528735632185
64,0.2373281866312027,0.8739595719381688,0.75,0.3103448275862069,0.14942528735632185
65,0.20633143525231967,0.8554630730611705,0.7204968944099379,0.3333333333333333,0.1839080459770115
66,0.22337010909210553,0.8637864975558198,0.7771428571428571,0.21839080459770116,0.22988505747126436
67,0.18782032145695252,0.8656361474435196,0.7484662576687117,0.2988505747126437,0.1724137931034483
68,0.21566339108076962,0.8740916897872903,0.7329192546583851,0.3218390804597701,0.1724137931034483
69,0.21459902145645834,0.8670894437838552,0.7590361445783133,0.27586206896551724,0.1839080459770115
70,0.22905472598292612,0.8608799048751486,0.7307692307692307,0.3448275862068966,0.13793103448275862
71,0.21156041120940988,0.8532170696261064,0.7674418604651163,0.2413793103448276,0.21839080459770116
72,0.20604441653598438,0.8520280089840138,0.7469879518072289,0.28735632183908044,0.19540229885057472
73,0.20318383384834637,0.8629937904610913,0.725,0.3333333333333333,0.1724137931034483
74,0.1639526201920076,0.8608799048751486,0.6967741935483871,0.3793103448275862,0.16091954022988506
75,0.20554726706309753,0.8710529792574977,0.7619047619047619,0.26436781609195403,0.19540229885057472
76,0.15824209289117294,0.8544061302681992,0.7544910179640718,0.27586206896551724,0.19540229885057472
77,0.18709429692138324,0.8582375478927203,0.7361963190184049,0.3103448275862069,0.1839080459770115
78,0.20168137482621454,0.8672215616329766,0.7647058823529411,0.25287356321839083,0.20689655172413793
79,0.15676384690133008,0.8649755581979125,0.717948717948718,0.3563218390804598,0.14942528735632185
80,0.17002590068361975,0.8674857973312194,0.7590361445783133,0.27586206896551724,0.1839080459770115
